화장실명,남녀공용화장실여부,남성용-장애인용대변기수,개방시간,관리기관명,남성용-대변기수,남성용-장애인용소변기수,전화번호,소재지지번주소,여성용-대변기수,구분,남성용-소변기수,경도,여성용-어린이용대변기수,소재지도로명주소,남성용-어린이용대변기수,남성용-어린이용소변기수,위도,여성용-장애인용대변기수,설치년도,데이터기준일자
홍문동 공중화장실,N,0,24시간,개인(서정화),2,1,,,2,공중화장실,2,127.6374555,0,경기도 여주시 세종로13번길 4,0,0,37.29625158,0,Nov-82,2018-08-20
서여주(양평방향)휴게소,N,1,24시간,한국도로공사,2,1,,경기도 여주시 매류리 1-14,7,공중화장실,4,127.5796916,1,경기도 여주시 매류리 1-14,1,1,37.27901823,1,17-Aug,2018-08-20
서여주(마산방향)휴게소,N,1,24시간,한국도로공사,4,1,,경기도 여주시 매류리 1-14,11,공중화장실,6,127.5796916,1,경기도 여주시 매류리 1-14,1,1,37.27901823,1,17-Aug,2018-08-20
여주역,N,1,24시간,철도청,3,1,,,9,공중화장실,3,127.6286883,1,경기도 여주시 교동로 80,1,1,37.28248398,1,17-Sep,2018-08-20
세종대왕역,N,1,24시간,철도청,1,1,,,4,공중화장실,1,127.5707251,1,경기도 여주시 능서면 양화로 877,1,1,37.29393595,1,17-Sep,2018-08-20
산북체육공원,N,1,24시간,경기도 여주시청,2,0,031-887-2605,,5,공중화장실,3,127.4451515,1,경기도 여주시 산북면 금품1로 36,0,0,37.40087476,1,17-Dec,2018-08-20
대신체육공원,N,1,24시간,경기도 여주시청,2,0,031-887-2605,,6,공중화장실,3,127.5808597,0,경기도 여주시 대신면 여양로 1500,0,0,37.37339618,1,17-Feb,2018-08-20
능서면사무소,N,0,24시간,경기도 여주시청,4,0,031-887-2605,,2,공중화장실,2,127.5734642,0,경기도 여주시 능서면 번도1길 2-9,0,0,37.29998481,0,17-Jan,2018-08-20
대신면사무소,N,0,24시간,경기도 여주시청,4,0,031-887-2605,경기도 여주시 대신면 율촌리390번지,3,공중화장실,3,127.5864811,0,경기도 여주시 대신면 율촌리390번지,0,0,37.37502631,0,17-Jan,2018-08-20
산북면사무소,N,0,24시간,경기도 여주시청,3,0,031-887-2605,경기도 여주시 산북면 상품리121번지 3호,3,공중화장실,2,127.4431189,0,경기도 여주시 산북면 상품리121번지 3호,0,0,37.40170052,0,Nov-93,2018-08-20
오학동사무소,N,1,24시간,경기도 여주시청,1,0,031-887-2605,,1,공중화장실,2,127.6445052,0,경기도 여주시 여양로 313,0,0,37.30982242,1,Jan-95,2018-08-20
중앙동사무소,N,0,24시간,경기도 여주시청,2,0,031-887-2605,,2,공중화장실,2,127.6289495,0,경기도 여주시 여흥로11번길 26,0,0,37.2986938,0,Mar-87,2018-08-20
가남읍사무소,N,0,24시간,경기도 여주시청,4,0,031-887-2605,,3,공중화장실,2,127.5449957,0,경기도 여주시 가남읍 태평중앙1길 20,0,0,37.20159676,0,17-Jan,2018-08-20
금사면사무소,N,0,24시간,경기도 여주시청,4,0,031-887-2605,,2,공중화장실,2,127.5333616,0,경기도 여주시 금사면 이포로 27,0,0,37.39258086,0,17-Jan,2018-08-20
세종대왕유적관리소,N,1,24시간,문화재청,3,1,,,10,공중화장실,2,127.6113333,1,경기도 여주시 능서면 영릉로 269-10,1,1,37.30493469,1,17-Dec,2018-08-20
